family,n,d,classes,merges,algorithm,trial,parlay_threads,union_style,dnc_cutoff,wallclock_ms
cube,155,5,12122372,155,nelson_seq,3,1,dnc,16,15103.9589
cube,155,5,12122372,155,nelson_seq,4,1,dnc,16,15172.7405
cube,155,5,12122372,155,par_close,0,1,dnc,16,27690.3615
cube,155,5,12122372,155,par_close,1,1,dnc,16,27710.1971
cube,155,5,12122372,155,par_close,2,1,dnc,16,27786.9516
cube,155,5,12122372,155,par_close,3,1,dnc,16,27821.1979
cube,155,5,12122372,155,par_close,4,1,dnc,16,27816.1460
cube,155,5,12122372,155,par_close,0,2,dnc,16,13555.7042
cube,155,5,12122372,155,par_close,1,2,dnc,16,13708.8935
cube,155,5,12122372,155,par_close,2,2,dnc,16,13786.6719
cube,155,5,12122372,155,par_close,3,2,dnc,16,13708.4846
cube,155,5,12122372,155,par_close,4,2,dnc,16,13692.9890
cube,155,5,12122372,155,par_close,0,4,dnc,16,6840.9974
cube,155,5,12122372,155,par_close,1,4,dnc,16,6945.4213
cube,155,5,12122372,155,par_close,2,4,dnc,16,6972.4001
cube,155,5,12122372,155,par_close,3,4,dnc,16,6902.0438
cube,155,5,12122372,155,par_close,4,4,dnc,16,6983.6401
cube,155,5,12122372,155,par_close,0,8,dnc,16,4089.1393
cube,155,5,12122372,155,par_close,1,8,dnc,16,4211.6363
cube,155,5,12122372,155,par_close,2,8,dnc,16,4188.1367
cube,155,5,12122372,155,par_close,3,8,dnc,16,4190.9885
cube,155,5,12122372,155,par_close,4,8,dnc,16,4192.5382
cube,155,5,12122372,155,par_close,0,16,dnc,16,2317.4579
cube,155,5,12122372,155,par_close,1,16,dnc,16,2303.7020
cube,155,5,12122372,155,par_close,2,16,dnc,16,2306.8225
cube,155,5,12122372,155,par_close,3,16,dnc,16,2239.8712
cube,155,5,12122372,155,par_close,4,16,dnc,16,2281.0866
cube,155,5,12122372,155,par_close,0,32,dnc,16,1473.1134
cube,155,5,12122372,155,par_close,1,32,dnc,16,1404.7315
cube,155,5,12122372,155,par_close,2,32,dnc,16,1328.3221
cube,155,5,12122372,155,par_close,3,32,dnc,16,1315.5951
cube,155,5,12122372,155,par_close,4,32,dnc,16,1320.4234
cube,155,5,12122372,155,par_close,0,64,dnc,16,798.9812
cube,155,5,12122372,155,par_close,1,64,dnc,16,845.8404
cube,155,5,12122372,155,par_close,2,64,dnc,16,844.8254
cube,155,5,12122372,155,par_close,3,64,dnc,16,775.9538
cube,155,5,12122372,155,par_close,4,64,dnc,16,782.1568
cube,155,5,12122372,155,par_close,0,128,dnc,16,628.4225
cube,155,5,12122372,155,par_close,1,128,dnc,16,690.5457
cube,155,5,12122372,155,par_close,2,128,dnc,16,654.8072
cube,155,5,12122372,155,par_close,3,128,dnc,16,643.5505
cube,155,5,12122372,155,par_close,4,128,dnc,16,613.7681
cube,155,5,12122372,155,par_close,0,144,dnc,16,652.8934
cube,155,5,12122372,155,par_close,1,144,dnc,16,694.6691
cube,155,5,12122372,155,par_close,2,144,dnc,16,624.8733
cube,155,5,12122372,155,par_close,3,144,dnc,16,563.8210
cube,155,5,12122372,155,par_close,4,144,dnc,16,555.9718
