family,n,d,classes,merges,algorithm,trial,parlay_threads,union_style,dnc_cutoff,wallclock_ms
cube,155,5,12122372,155,par_close,3,4,dnc,16,8589.7026
cube,155,5,12122372,155,par_close,4,4,dnc,16,8674.9324
cube,155,5,12122372,155,par_close,0,8,dnc,16,3974.6486
cube,155,5,12122372,155,par_close,1,8,dnc,16,4228.0451
cube,155,5,12122372,155,par_close,2,8,dnc,16,4350.4678
cube,155,5,12122372,155,par_close,3,8,dnc,16,4353.6188
cube,155,5,12122372,155,par_close,4,8,dnc,16,4405.5697
cube,155,5,12122372,155,par_close,0,16,dnc,16,2061.1866
cube,155,5,12122372,155,par_close,1,16,dnc,16,2072.3902
cube,155,5,12122372,155,par_close,2,16,dnc,16,2197.0148
cube,155,5,12122372,155,par_close,3,16,dnc,16,2187.8068
cube,155,5,12122372,155,par_close,4,16,dnc,16,2205.3851
cube,155,5,12122372,155,par_close,0,32,dnc,16,1147.0272
cube,155,5,12122372,155,par_close,1,32,dnc,16,1175.5117
cube,155,5,12122372,155,par_close,2,32,dnc,16,1181.3274
cube,155,5,12122372,155,par_close,3,32,dnc,16,1177.1492
cube,155,5,12122372,155,par_close,4,32,dnc,16,1204.6779
cube,155,5,12122372,155,par_close,0,64,dnc,16,731.1338
cube,155,5,12122372,155,par_close,1,64,dnc,16,766.7059
cube,155,5,12122372,155,par_close,2,64,dnc,16,770.9363
cube,155,5,12122372,155,par_close,3,64,dnc,16,759.3676
cube,155,5,12122372,155,par_close,4,64,dnc,16,762.5573
cube,155,5,12122372,155,par_close,0,128,dnc,16,534.4286
cube,155,5,12122372,155,par_close,1,128,dnc,16,552.5209
cube,155,5,12122372,155,par_close,2,128,dnc,16,541.5440
cube,155,5,12122372,155,par_close,3,128,dnc,16,549.2503
cube,155,5,12122372,155,par_close,4,128,dnc,16,555.9958
