workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
deep-l,8,0,86518,576676,225233,5.170,0.575,33.153,0.000,7.193,6.229
deep-l,8,1,225233,450223,116944,10.874,1.338,32.943,0.000,9.679,6.420
deep-l,8,2,116944,233969,0,12.899,2.595,17.078,0.000,6.012,1.638
deep-l,8,0,86518,576676,225233,4.825,0.568,31.924,0.000,6.940,6.273
deep-l,8,1,225233,450223,116944,10.883,1.337,35.115,0.000,10.614,7.217
deep-l,8,2,116944,233969,0,13.848,2.741,18.149,0.000,6.208,1.878
small,16,0,1720,17118,7959,1.146,0.266,3.243,0.000,1.169,0.966
small,16,1,7959,0,0,0.869,0.179,0.000,,,
small,16,0,1720,17118,7959,0.322,0.076,1.571,0.000,0.861,0.236
small,16,1,7959,0,0,0.556,0.175,0.000,,,
small,16,0,1720,17118,7959,0.328,0.089,1.575,0.000,0.890,0.223
small,16,1,7959,0,0,0.557,0.171,0.000,,,
small,16,0,1720,17118,7959,0.301,0.105,1.646,0.000,0.959,0.228
small,16,1,7959,0,0,0.582,0.171,0.000,,,
small,16,0,1720,17118,7959,0.277,0.068,1.680,0.000,0.959,0.246
small,16,1,7959,0,0,0.547,0.209,0.000,,,
small,16,0,1720,17118,7959,0.216,0.081,1.559,0.000,0.867,0.226
small,16,1,7959,0,0,0.545,0.174,0.000,,,
medium,16,0,17367,347448,160295,1.084,0.876,14.963,0.000,4.362,3.287
medium,16,1,160295,0,0,4.761,1.184,0.000,,,
medium,16,0,17367,347448,160295,0.869,0.382,11.160,0.000,2.519,2.359
medium,16,1,160295,0,0,4.564,0.966,0.000,,,
medium,16,0,17367,347448,160295,0.878,0.369,11.243,0.000,2.578,2.192
medium,16,1,160295,0,0,4.085,0.880,0.000,,,
medium,16,0,17367,347448,160295,0.806,0.363,11.537,0.000,2.621,2.444
medium,16,1,160295,0,0,4.004,1.222,0.000,,,
medium,16,0,17367,347448,160295,0.961,0.377,12.219,0.000,2.929,2.437
medium,16,1,160295,0,0,4.836,0.936,0.000,,,
medium,16,0,17367,347448,160295,0.911,0.392,11.615,0.000,2.600,2.208
medium,16,1,160295,0,0,3.987,1.069,0.000,,,
large,16,0,86518,1730227,737662,2.834,0.985,54.799,0.000,11.534,10.327
large,16,1,737662,0,0,15.268,3.870,0.000,,,
large,16,0,86518,1730227,737662,3.103,0.835,52.493,0.000,10.571,9.661
large,16,1,737662,0,0,16.499,3.015,0.000,,,
large,16,0,86518,1730227,737662,2.830,1.088,51.355,0.000,10.211,9.688
large,16,1,737662,0,0,14.634,3.093,0.000,,,
large,16,0,86518,1730227,737662,3.046,0.833,51.803,0.000,10.182,9.350
large,16,1,737662,0,0,17.282,3.567,0.000,,,
large,16,0,86518,1730227,737662,3.688,0.809,53.738,0.000,10.130,9.276
large,16,1,737662,0,0,18.186,3.254,0.000,,,
large,16,0,86518,1730227,737662,3.829,0.849,51.409,0.000,10.546,9.489
large,16,1,737662,0,0,14.819,3.609,0.000,,,
deep-s,16,0,1720,5755,2393,0.206,0.058,0.642,0.000,0.297,0.105
deep-s,16,1,2393,4828,1048,0.223,0.072,0.585,0.000,0.288,0.100
deep-s,16,2,1048,2096,0,0.199,0.065,0.244,0.000,0.122,0.040
deep-s,16,0,1720,5755,2393,0.211,0.055,0.678,0.000,0.322,0.112
deep-s,16,1,2393,4828,1048,0.223,0.073,0.549,0.000,0.257,0.093
deep-s,16,2,1048,2096,0,0.206,0.064,0.250,0.000,0.125,0.037
deep-s,16,0,1720,5755,2393,0.210,0.054,0.655,0.000,0.298,0.109
deep-s,16,1,2393,4828,1048,0.223,0.071,0.535,0.000,0.249,0.093
deep-s,16,2,1048,2096,0,0.209,0.072,0.251,0.000,0.128,0.037
deep-s,16,0,1720,5755,2393,0.218,0.061,0.668,0.000,0.313,0.118
deep-s,16,1,2393,4828,1048,0.455,0.074,0.589,0.000,0.263,0.100
deep-s,16,2,1048,2096,0,0.235,0.071,0.282,0.000,0.138,0.041
deep-s,16,0,1720,5755,2393,0.210,0.066,0.722,0.000,0.342,0.112
deep-s,16,1,2393,4828,1048,0.240,0.071,0.585,0.000,0.266,0.099
deep-s,16,2,1048,2096,0,0.241,0.072,0.298,0.000,0.151,0.044
deep-s,16,0,1720,5755,2393,0.220,0.063,0.718,0.000,0.319,0.124
deep-s,16,1,2393,4828,1048,0.231,0.070,0.569,0.000,0.261,0.101
deep-s,16,2,1048,2096,0,0.222,0.069,0.268,0.000,0.140,0.041
deep-m,16,0,17367,115794,47572,0.947,0.326,8.983,0.000,5.654,0.931
deep-m,16,1,47572,95336,26271,1.786,0.402,7.967,0.000,5.057,0.719
deep-m,16,2,26271,52514,0,1.623,0.420,4.302,0.000,2.683,0.309
deep-m,16,0,17367,115794,47572,0.869,0.329,9.259,0.000,5.882,0.901
deep-m,16,1,47572,95336,26271,1.561,0.378,7.686,0.000,4.731,0.723
deep-m,16,2,26271,52514,0,1.508,0.397,4.439,0.000,2.786,0.327
deep-m,16,0,17367,115794,47572,0.953,0.322,9.512,0.000,6.130,0.952
deep-m,16,1,47572,95336,26271,1.650,0.376,7.997,0.000,5.043,0.692
deep-m,16,2,26271,52514,0,1.564,0.415,4.499,0.000,2.862,0.314
deep-m,16,0,17367,115794,47572,0.917,0.317,9.120,0.000,5.697,0.856
deep-m,16,1,47572,95336,26271,1.587,0.335,7.603,0.000,4.664,0.694
deep-m,16,2,26271,52514,0,1.571,0.437,4.581,0.000,2.919,0.319
deep-m,16,0,17367,115794,47572,0.935,0.316,9.438,0.000,5.995,0.885
deep-m,16,1,47572,95336,26271,1.914,0.408,7.674,0.000,4.736,0.690
deep-m,16,2,26271,52514,0,1.568,0.411,4.488,0.000,2.832,0.313
deep-m,16,0,17367,115794,47572,0.879,0.307,9.690,0.000,6.173,0.876
deep-m,16,1,47572,95336,26271,1.599,0.362,7.940,0.000,4.994,0.692
deep-m,16,2,26271,52514,0,1.505,0.402,4.462,0.000,2.817,0.311
deep-l,16,0,86518,576676,225233,3.588,0.472,19.797,0.000,5.847,3.011
deep-l,16,1,225233,450223,116944,6.598,1.123,17.364,0.000,5.014,3.073
deep-l,16,2,116944,233969,0,6.776,1.660,9.307,0.000,3.179,1.120
deep-l,16,0,86518,576676,225233,3.012,0.480,18.052,0.000,4.245,3.017
deep-l,16,1,225233,450223,116944,6.712,0.918,17.220,0.000,4.896,2.984
deep-l,16,2,116944,233969,0,6.601,1.583,9.264,0.000,3.162,1.083
deep-l,16,0,86518,576676,225233,2.779,0.475,17.986,0.000,4.200,3.017
deep-l,16,1,225233,450223,116944,6.262,0.988,17.286,0.000,4.942,3.052
deep-l,16,2,116944,233969,0,6.926,1.487,9.330,0.000,3.209,1.096
deep-l,16,0,86518,576676,225233,2.968,0.489,17.731,0.000,4.078,3.021
deep-l,16,1,225233,450223,116944,6.813,0.988,17.015,0.000,4.806,2.993
deep-l,16,2,116944,233969,0,6.661,1.481,9.238,0.000,3.155,1.105
deep-l,16,0,86518,576676,225233,2.775,0.481,17.599,0.000,3.899,2.967
deep-l,16,1,225233,450223,116944,6.249,1.188,17.141,0.000,4.843,2.999
deep-l,16,2,116944,233969,0,6.855,1.662,9.362,0.000,3.219,1.131
deep-l,16,0,86518,576676,225233,3.811,0.505,18.219,0.000,3.923,3.000
deep-l,16,1,225233,450223,116944,6.398,0.929,18.143,0.000,5.799,2.991
deep-l,16,2,116944,233969,0,6.610,1.607,9.250,0.000,3.147,1.097
small,32,0,1720,17118,7959,1.079,0.388,3.642,0.000,1.587,1.017
small,32,1,7959,0,0,0.783,0.175,0.000,,,
small,32,0,1720,17118,7959,0.329,0.091,1.970,0.000,1.091,0.232
small,32,1,7959,0,0,0.452,0.173,0.000,,,
small,32,0,1720,17118,7959,0.340,0.243,1.785,0.000,1.024,0.168
small,32,1,7959,0,0,0.459,0.178,0.000,,,
small,32,0,1720,17118,7959,0.248,0.207,1.713,0.000,1.103,0.179
small,32,1,7959,0,0,0.623,0.177,0.000,,,
small,32,0,1720,17118,7959,0.284,0.081,1.656,0.000,1.052,0.156
small,32,1,7959,0,0,0.559,0.171,0.000,,,
small,32,0,1720,17118,7959,0.288,0.061,1.547,0.000,1.060,0.181
small,32,1,7959,0,0,0.445,0.182,0.000,,,
medium,32,0,17367,347448,160295,1.144,0.455,11.233,0.000,4.406,1.707
medium,32,1,160295,0,0,2.599,0.698,0.000,,,
medium,32,0,17367,347448,160295,0.839,0.393,6.772,0.000,1.829,1.350
medium,32,1,160295,0,0,2.771,0.738,0.000,,,
medium,32,0,17367,347448,160295,0.617,0.381,6.402,0.000,1.745,1.320
medium,32,1,160295,0,0,2.269,0.665,0.000,,,
medium,32,0,17367,347448,160295,0.765,0.378,6.276,0.000,1.697,1.256
medium,32,1,160295,0,0,2.487,0.777,0.000,,,
medium,32,0,17367,347448,160295,0.612,0.385,6.600,0.000,1.910,1.265
medium,32,1,160295,0,0,2.344,0.632,0.000,,,
medium,32,0,17367,347448,160295,0.621,0.390,6.480,0.000,1.817,1.304
medium,32,1,160295,0,0,2.807,0.661,0.000,,,
large,32,0,86518,1730227,737662,1.722,1.692,37.339,0.000,10.923,8.155
large,32,1,737662,0,0,9.915,2.300,0.000,,,
large,32,0,86518,1730227,737662,1.867,0.691,30.367,0.000,7.044,6.046
large,32,1,737662,0,0,10.526,2.046,0.000,,,
large,32,0,86518,1730227,737662,1.758,0.629,29.409,0.000,6.156,6.111
large,32,1,737662,0,0,9.662,2.193,0.000,,,
large,32,0,86518,1730227,737662,1.891,0.676,29.903,0.000,6.567,6.230
large,32,1,737662,0,0,9.377,2.174,0.000,,,
large,32,0,86518,1730227,737662,1.766,0.675,30.843,0.000,7.303,6.235
large,32,1,737662,0,0,8.667,2.131,0.000,,,
large,32,0,86518,1730227,737662,1.900,0.682,30.677,0.000,7.094,6.279
large,32,1,737662,0,0,9.088,2.341,0.000,,,
deep-s,32,0,1720,5755,2393,0.176,0.051,0.660,0.000,0.360,0.107
deep-s,32,1,2393,4828,1048,0.218,0.063,0.495,0.000,0.271,0.073
deep-s,32,2,1048,2096,0,0.197,0.061,0.249,0.000,0.157,0.030
deep-s,32,0,1720,5755,2393,0.167,0.051,0.614,0.000,0.341,0.083
deep-s,32,1,2393,4828,1048,0.219,0.071,0.509,0.000,0.295,0.070
deep-s,32,2,1048,2096,0,0.208,0.060,0.258,0.000,0.158,0.037
deep-s,32,0,1720,5755,2393,0.158,0.053,0.607,0.000,0.318,0.100
deep-s,32,1,2393,4828,1048,0.214,0.065,0.475,0.000,0.248,0.071
deep-s,32,2,1048,2096,0,0.192,0.056,0.249,0.000,0.157,0.033
deep-s,32,0,1720,5755,2393,0.167,0.050,0.614,0.000,0.333,0.096
deep-s,32,1,2393,4828,1048,0.229,0.066,0.485,0.000,0.260,0.074
deep-s,32,2,1048,2096,0,0.205,0.061,0.229,0.000,0.130,0.033
deep-s,32,0,1720,5755,2393,0.163,0.048,0.609,0.000,0.343,0.080
deep-s,32,1,2393,4828,1048,0.218,0.064,0.529,0.000,0.304,0.077
deep-s,32,2,1048,2096,0,0.200,0.057,0.248,0.000,0.156,0.032
deep-s,32,0,1720,5755,2393,0.171,0.047,0.594,0.000,0.321,0.086
deep-s,32,1,2393,4828,1048,0.198,0.066,0.482,0.000,0.252,0.077
deep-s,32,2,1048,2096,0,0.208,0.058,0.254,0.000,0.161,0.033
deep-m,32,0,17367,115794,47572,0.665,0.331,7.405,0.000,5.438,0.586
deep-m,32,1,47572,95336,26271,1.125,0.290,6.191,0.000,4.607,0.403
deep-m,32,2,26271,52514,0,0.939,0.284,3.274,0.000,2.352,0.214
deep-m,32,0,17367,115794,47572,0.610,0.326,7.653,0.000,5.785,0.575
deep-m,32,1,47572,95336,26271,1.072,0.291,6.021,0.000,4.421,0.418
deep-m,32,2,26271,52514,0,0.887,0.263,3.423,0.000,2.507,0.203
deep-m,32,0,17367,115794,47572,0.834,0.329,9.291,0.000,7.350,0.529
deep-m,32,1,47572,95336,26271,0.941,0.243,5.785,0.000,4.203,0.403
deep-m,32,2,26271,52514,0,0.863,0.284,3.507,0.000,2.599,0.204
deep-m,32,0,17367,115794,47572,0.609,0.314,7.654,0.000,5.733,0.633
deep-m,32,1,47572,95336,26271,1.044,0.297,6.218,0.000,4.375,0.385
deep-m,32,2,26271,52514,0,0.859,0.264,3.512,0.000,2.587,0.201
deep-m,32,0,17367,115794,47572,0.602,0.316,7.524,0.000,5.699,0.541
deep-m,32,1,47572,95336,26271,1.020,0.273,6.193,0.000,4.606,0.413
deep-m,32,2,26271,52514,0,0.899,0.286,3.426,0.000,2.506,0.205
deep-m,32,0,17367,115794,47572,0.598,0.318,7.621,0.000,5.746,0.603
deep-m,32,1,47572,95336,26271,0.971,0.260,6.020,0.000,4.440,0.397
deep-m,32,2,26271,52514,0,0.867,0.283,3.422,0.000,2.517,0.201
deep-l,32,0,86518,576676,225233,1.678,0.415,10.821,0.000,2.805,1.952
deep-l,32,1,225233,450223,116944,3.706,0.802,10.096,0.000,2.775,1.707
deep-l,32,2,116944,233969,0,3.948,0.983,5.449,0.000,1.714,0.633
deep-l,32,0,86518,576676,225233,1.781,0.428,11.034,0.000,2.820,2.125
deep-l,32,1,225233,450223,116944,3.911,0.852,9.982,0.000,2.686,1.700
deep-l,32,2,116944,233969,0,3.939,0.969,5.329,0.000,1.597,0.624
deep-l,32,0,86518,576676,225233,1.660,0.428,10.897,0.000,2.874,1.934
deep-l,32,1,225233,450223,116944,5.026,0.768,9.940,0.000,2.650,1.666
deep-l,32,2,116944,233969,0,3.961,0.969,5.301,0.000,1.567,0.619
deep-l,32,0,86518,576676,225233,1.866,0.424,10.948,0.000,2.827,2.013
deep-l,32,1,225233,450223,116944,3.792,0.890,10.219,0.000,2.646,1.654
deep-l,32,2,116944,233969,0,3.961,1.101,5.323,0.000,1.580,0.625
deep-l,32,0,86518,576676,225233,1.672,0.409,11.997,0.000,3.597,1.863
deep-l,32,1,225233,450223,116944,3.639,0.789,10.250,0.000,2.613,1.671
deep-l,32,2,116944,233969,0,3.916,0.965,5.299,0.000,1.586,0.615
deep-l,32,0,86518,576676,225233,1.803,0.420,10.879,0.000,2.915,1.897
deep-l,32,1,225233,450223,116944,3.699,0.716,9.913,0.000,2.610,1.676
deep-l,32,2,116944,233969,0,4.013,1.116,5.340,0.000,1.611,0.622
small,64,0,1720,17118,7959,0.917,0.309,4.624,0.000,1.740,1.009
small,64,1,7959,0,0,0.980,0.182,0.000,,,
small,64,0,1720,17118,7959,0.730,0.228,2.741,0.000,1.323,0.463
small,64,1,7959,0,0,0.759,0.179,0.000,,,
small,64,0,1720,17118,7959,0.659,0.173,2.464,0.000,1.088,0.433
small,64,1,7959,0,0,0.591,0.186,0.000,,,
small,64,0,1720,17118,7959,0.389,0.180,1.781,0.000,1.012,0.173
small,64,1,7959,0,0,0.516,0.190,0.000,,,
small,64,0,1720,17118,7959,0.306,0.204,1.860,0.000,1.144,0.307
small,64,1,7959,0,0,0.488,0.188,0.000,,,
small,64,0,1720,17118,7959,0.241,0.093,1.863,0.000,1.152,0.241
small,64,1,7959,0,0,0.554,0.188,0.000,,,
medium,64,0,17367,347448,160295,1.404,0.804,12.040,0.000,6.105,1.945
medium,64,1,160295,0,0,2.621,0.724,0.000,,,
medium,64,0,17367,347448,160295,0.734,0.381,5.436,0.000,1.839,1.047
medium,64,1,160295,0,0,2.163,0.675,0.000,,,
medium,64,0,17367,347448,160295,0.722,0.374,5.137,0.000,1.622,0.994
medium,64,1,160295,0,0,2.584,0.825,0.000,,,
medium,64,0,17367,347448,160295,0.572,0.373,4.691,0.000,1.386,1.005
medium,64,1,160295,0,0,2.336,0.716,0.000,,,
medium,64,0,17367,347448,160295,0.616,0.372,5.023,0.000,1.671,0.953
medium,64,1,160295,0,0,2.360,0.698,0.000,,,
medium,64,0,17367,347448,160295,0.612,0.367,4.859,0.000,1.543,1.008
medium,64,1,160295,0,0,2.114,0.707,0.000,,,
large,64,0,86518,1730227,737662,1.536,3.489,34.536,0.000,15.396,6.671
large,64,1,737662,0,0,8.036,2.454,0.000,,,
large,64,0,86518,1730227,737662,1.487,0.925,21.063,0.000,5.622,3.636
large,64,1,737662,0,0,7.395,2.131,0.000,,,
large,64,0,86518,1730227,737662,1.384,0.909,22.342,0.000,6.908,3.591
large,64,1,737662,0,0,7.293,2.069,0.000,,,
large,64,0,86518,1730227,737662,2.084,0.854,22.503,0.000,6.859,3.676
large,64,1,737662,0,0,6.836,1.986,0.000,,,
large,64,0,86518,1730227,737662,2.247,0.898,22.534,0.000,7.160,3.518
large,64,1,737662,0,0,7.216,2.091,0.000,,,
large,64,0,86518,1730227,737662,2.159,0.887,21.476,0.000,6.137,3.348
large,64,1,737662,0,0,6.308,1.882,0.000,,,
deep-s,64,0,1720,5755,2393,0.184,0.055,0.693,0.000,0.400,0.113
deep-s,64,1,2393,4828,1048,0.236,0.069,0.501,0.000,0.283,0.078
deep-s,64,2,1048,2096,0,0.187,0.069,0.250,0.000,0.144,0.042
deep-s,64,0,1720,5755,2393,0.184,0.063,0.615,0.000,0.328,0.110
deep-s,64,1,2393,4828,1048,0.201,0.081,0.515,0.000,0.289,0.084
deep-s,64,2,1048,2096,0,0.177,0.066,0.247,0.000,0.142,0.035
deep-s,64,0,1720,5755,2393,0.158,0.059,0.617,0.000,0.328,0.102
deep-s,64,1,2393,4828,1048,0.183,0.068,0.495,0.000,0.265,0.086
deep-s,64,2,1048,2096,0,0.189,0.067,0.250,0.000,0.142,0.046
deep-s,64,0,1720,5755,2393,0.173,0.056,0.602,0.000,0.333,0.091
deep-s,64,1,2393,4828,1048,0.205,0.077,0.501,0.000,0.276,0.082
deep-s,64,2,1048,2096,0,0.193,0.067,0.255,0.000,0.156,0.041
deep-s,64,0,1720,5755,2393,0.171,0.059,0.665,0.000,0.378,0.105
deep-s,64,1,2393,4828,1048,0.195,0.073,0.523,0.000,0.287,0.080
deep-s,64,2,1048,2096,0,0.186,0.067,0.245,0.000,0.146,0.041
deep-s,64,0,1720,5755,2393,0.152,0.055,0.610,0.000,0.328,0.097
deep-s,64,1,2393,4828,1048,0.185,0.080,0.506,0.000,0.282,0.081
deep-s,64,2,1048,2096,0,0.190,0.066,0.249,0.000,0.144,0.039
deep-m,64,0,17367,115794,47572,0.783,0.292,6.515,0.000,5.286,0.395
deep-m,64,1,47572,95336,26271,0.885,0.292,5.491,0.000,4.370,0.266
deep-m,64,2,26271,52514,0,0.684,0.259,3.070,0.000,2.452,0.180
deep-m,64,0,17367,115794,47572,0.506,0.307,7.165,0.000,5.944,0.383
deep-m,64,1,47572,95336,26271,0.805,0.271,5.792,0.000,4.719,0.284
deep-m,64,2,26271,52514,0,0.653,0.239,3.184,0.000,2.573,0.175
deep-m,64,0,17367,115794,47572,0.563,0.306,6.968,0.000,5.777,0.353
deep-m,64,1,47572,95336,26271,0.874,0.281,5.412,0.000,4.304,0.298
deep-m,64,2,26271,52514,0,0.643,0.248,3.152,0.000,2.513,0.176
deep-m,64,0,17367,115794,47572,0.528,0.313,7.179,0.000,5.922,0.416
deep-m,64,1,47572,95336,26271,0.810,0.270,5.574,0.000,4.470,0.285
deep-m,64,2,26271,52514,0,0.671,0.273,3.153,0.000,2.527,0.183
deep-m,64,0,17367,115794,47572,0.525,0.298,7.042,0.000,5.816,0.381
deep-m,64,1,47572,95336,26271,0.872,0.281,5.714,0.000,4.652,0.281
deep-m,64,2,26271,52514,0,0.670,0.269,3.081,0.000,2.454,0.179
deep-m,64,0,17367,115794,47572,0.502,0.289,6.972,0.000,5.714,0.402
deep-m,64,1,47572,95336,26271,0.759,0.273,5.522,0.000,4.462,0.272
deep-m,64,2,26271,52514,0,0.645,0.248,3.075,0.000,2.446,0.178
deep-l,64,0,86518,576676,225233,1.337,0.407,7.802,0.000,2.776,1.173
deep-l,64,1,225233,450223,116944,2.913,0.879,6.490,0.000,1.840,0.995
deep-l,64,2,116944,233969,0,2.461,0.719,3.538,0.000,1.269,0.589
deep-l,64,0,86518,576676,225233,1.300,0.423,8.008,0.000,3.034,1.112
deep-l,64,1,225233,450223,116944,2.575,0.789,6.263,0.000,1.822,1.011
deep-l,64,2,116944,233969,0,2.517,0.727,3.530,0.000,1.267,0.586
deep-l,64,0,86518,576676,225233,1.321,0.423,7.966,0.000,2.806,1.221
deep-l,64,1,225233,450223,116944,2.595,0.774,6.224,0.000,1.851,1.019
deep-l,64,2,116944,233969,0,2.520,0.710,3.553,0.000,1.280,0.591
deep-l,64,0,86518,576676,225233,2.190,0.398,8.025,0.000,2.935,1.250
deep-l,64,1,225233,450223,116944,2.564,0.830,6.251,0.000,1.862,1.012
deep-l,64,2,116944,233969,0,2.511,0.751,3.520,0.000,1.271,0.579
deep-l,64,0,86518,576676,225233,1.340,0.404,7.198,0.000,2.196,1.146
deep-l,64,1,225233,450223,116944,2.517,0.707,6.261,0.000,1.877,1.007
deep-l,64,2,116944,233969,0,2.493,0.724,3.554,0.000,1.251,0.595
deep-l,64,0,86518,576676,225233,1.312,0.428,7.494,0.000,2.459,1.186
deep-l,64,1,225233,450223,116944,2.633,0.838,6.210,0.000,1.885,1.020
deep-l,64,2,116944,233969,0,2.503,0.741,3.833,0.000,1.556,0.584
small,128,0,1720,17118,7959,5.883,2.598,19.383,0.000,7.402,6.824
small,128,1,7959,0,0,5.075,0.286,0.000,,,
small,128,0,1720,17118,7959,4.458,1.111,9.407,0.000,2.610,3.180
small,128,1,7959,0,0,4.417,0.179,0.000,,,
small,128,0,1720,17118,7959,4.112,0.458,6.778,0.000,2.342,0.928
small,128,1,7959,0,0,3.243,0.181,0.000,,,
small,128,0,1720,17118,7959,1.031,0.120,3.834,0.000,2.019,0.847
small,128,1,7959,0,0,1.241,0.188,0.000,,,
small,128,0,1720,17118,7959,2.053,0.748,3.343,0.000,1.989,0.337
small,128,1,7959,0,0,1.648,0.214,0.000,,,
small,128,0,1720,17118,7959,0.717,0.209,5.276,0.000,3.094,0.463
small,128,1,7959,0,0,1.356,0.196,0.000,,,
medium,128,0,17367,347448,160295,2.117,0.622,28.264,0.000,17.692,2.923
medium,128,1,160295,0,0,5.292,0.944,0.000,,,
medium,128,0,17367,347448,160295,1.044,0.431,6.382,0.000,2.940,1.149
medium,128,1,160295,0,0,3.650,0.802,0.000,,,
medium,128,0,17367,347448,160295,0.898,0.560,5.495,0.000,2.131,1.126
medium,128,1,160295,0,0,3.095,0.807,0.000,,,
medium,128,0,17367,347448,160295,0.696,0.457,5.484,0.000,2.293,1.094
medium,128,1,160295,0,0,2.412,0.764,0.000,,,
medium,128,0,17367,347448,160295,0.838,0.421,5.549,0.000,1.723,1.015
medium,128,1,160295,0,0,3.144,0.685,0.000,,,
medium,128,0,17367,347448,160295,0.761,0.395,5.655,0.000,2.728,0.950
medium,128,1,160295,0,0,2.285,0.755,0.000,,,
large,128,0,86518,1730227,737662,1.643,0.744,49.042,0.000,23.301,12.767
large,128,1,737662,0,0,10.375,2.220,0.000,,,
large,128,0,86518,1730227,737662,2.584,1.019,24.727,0.000,8.095,3.775
large,128,1,737662,0,0,7.322,2.150,0.000,,,
large,128,0,86518,1730227,737662,1.726,1.271,20.987,0.000,6.927,3.629
large,128,1,737662,0,0,8.444,2.244,0.000,,,
large,128,0,86518,1730227,737662,1.786,1.151,22.618,0.000,7.054,3.549
large,128,1,737662,0,0,7.615,2.190,0.000,,,
large,128,0,86518,1730227,737662,1.762,1.106,21.185,0.000,7.055,3.659
large,128,1,737662,0,0,7.481,2.256,0.000,,,
large,128,0,86518,1730227,737662,1.747,1.112,21.430,0.000,7.488,3.646
large,128,1,737662,0,0,7.335,2.143,0.000,,,
deep-s,128,0,1720,5755,2393,0.207,0.071,0.746,0.000,0.392,0.149
deep-s,128,1,2393,4828,1048,1.061,0.077,0.605,0.000,0.317,0.107
deep-s,128,2,1048,2096,0,0.207,0.082,0.281,0.000,0.151,0.052
deep-s,128,0,1720,5755,2393,0.204,0.056,0.704,0.000,0.397,0.119
deep-s,128,1,2393,4828,1048,0.234,0.084,0.586,0.000,0.319,0.103
deep-s,128,2,1048,2096,0,0.219,0.087,0.311,0.000,0.172,0.061
deep-s,128,0,1720,5755,2393,0.224,0.062,0.699,0.000,0.373,0.130
deep-s,128,1,2393,4828,1048,0.225,0.088,0.576,0.000,0.325,0.105
deep-s,128,2,1048,2096,0,0.215,0.079,0.311,0.000,0.182,0.059
deep-s,128,0,1720,5755,2393,0.215,0.075,0.729,0.000,0.396,0.128
deep-s,128,1,2393,4828,1048,0.999,0.070,0.589,0.000,0.328,0.101
deep-s,128,2,1048,2096,0,0.214,0.089,0.308,0.000,0.172,0.054
deep-s,128,0,1720,5755,2393,0.208,0.073,0.731,0.000,0.424,0.125
deep-s,128,1,2393,4828,1048,0.901,0.103,0.601,0.000,0.324,0.111
deep-s,128,2,1048,2096,0,0.223,0.087,0.314,0.000,0.177,0.062
deep-s,128,0,1720,5755,2393,0.218,0.076,0.708,0.000,0.396,0.115
deep-s,128,1,2393,4828,1048,0.237,0.092,0.581,0.000,0.308,0.109
deep-s,128,2,1048,2096,0,0.227,0.078,0.323,0.000,0.183,0.064
deep-m,128,0,17367,115794,47572,1.049,0.445,6.696,0.000,5.451,0.413
deep-m,128,1,47572,95336,26271,0.977,0.362,5.836,0.000,4.822,0.289
deep-m,128,2,26271,52514,0,0.632,0.296,3.017,0.000,2.428,0.192
deep-m,128,0,17367,115794,47572,0.739,0.365,7.924,0.000,6.731,0.437
deep-m,128,1,47572,95336,26271,0.882,0.297,5.823,0.000,4.875,0.263
deep-m,128,2,26271,52514,0,0.634,0.284,3.245,0.000,2.702,0.185
deep-m,128,0,17367,115794,47572,0.693,0.315,7.946,0.000,6.835,0.368
deep-m,128,1,47572,95336,26271,1.180,0.308,5.712,0.000,4.775,0.269
deep-m,128,2,26271,52514,0,0.608,0.867,3.130,0.000,2.582,0.180
deep-m,128,0,17367,115794,47572,0.891,0.844,7.201,0.000,6.064,0.399
deep-m,128,1,47572,95336,26271,0.837,0.295,5.797,0.000,4.855,0.272
deep-m,128,2,26271,52514,0,0.601,0.289,3.527,0.000,2.969,0.200
deep-m,128,0,17367,115794,47572,0.664,0.310,7.175,0.000,6.064,0.368
deep-m,128,1,47572,95336,26271,0.937,0.315,5.384,0.000,4.497,0.244
deep-m,128,2,26271,52514,0,0.591,0.287,3.167,0.000,2.615,0.186
deep-m,128,0,17367,115794,47572,0.642,0.306,7.291,0.000,6.171,0.376
deep-m,128,1,47572,95336,26271,0.766,0.286,5.397,0.000,4.481,0.257
deep-m,128,2,26271,52514,0,0.589,0.274,3.157,0.000,2.649,0.167
deep-l,128,0,86518,576676,225233,1.467,0.464,7.400,0.000,2.635,1.152
deep-l,128,1,225233,450223,116944,2.910,0.893,5.507,0.000,1.729,1.034
deep-l,128,2,116944,233969,0,2.137,0.761,3.419,0.000,1.333,0.519
deep-l,128,0,86518,576676,225233,1.516,0.504,7.359,0.000,2.809,1.201
deep-l,128,1,225233,450223,116944,3.190,1.028,6.012,0.000,1.858,1.053
deep-l,128,2,116944,233969,0,2.201,0.729,3.602,0.000,1.479,0.519
deep-l,128,0,86518,576676,225233,1.483,0.555,7.724,0.000,3.024,1.363
deep-l,128,1,225233,450223,116944,2.649,0.834,6.224,0.000,1.954,1.054
deep-l,128,2,116944,233969,0,2.081,0.692,3.542,0.000,1.407,0.533
deep-l,128,0,86518,576676,225233,1.557,0.503,7.836,0.000,3.281,1.202
deep-l,128,1,225233,450223,116944,2.998,0.827,5.854,0.000,1.817,1.048
deep-l,128,2,116944,233969,0,2.149,0.807,3.590,0.000,1.488,0.511
